11,436.13,0.09405482232570649 
12,442.63,0.09298301905393601 
13,449.14,0.09445256143808364 
14,455.64,0.09716179519891739 
15,462.15,0.09686224967241287 
16,468.65,0.09968160271644592 
17,475.16,0.10203510105609893 
18,481.67,0.1052401328086853 
19,488.17,0.10599472045898438 
20,494.68,0.11065072745084763 
21,501.19,0.1123154503107071 
22,507.7,0.11515134811401367 
23,514.21,0.11661551922559737 
24,520.72,0.11942125290632248 
25,527.23,0.12185882925987243 
26,533.74,0.12727460354566575 
27,540.25,0.1286517834663391 
28,546.76,0.13128114461898804 
29,553.27,0.13526196420192718 
30,559.78,0.14143382251262665 
31,566.29,0.14303626537322997 
32,572.81,0.14804402410984038 
33,579.32,0.15259482979774475 
34,585.83,0.1583655858039856 
35,592.35,0.16059543907642365 
36,598.86,0.16274838387966156 
37,605.38,0.16243032097816468 
38,611.89,0.16891579389572142 
39,618.41,0.1690082573890686 
40,624.92,0.1761806744337082 
41,631.44,0.1763718020915985 
53,709.68,0.18153419613838195 
54,716.2,0.18230922698974608 
55,722.72,0.1850777018070221 
56,729.25,0.18552933216094972 
57,735.77,0.1830679804086685 
58,742.3,0.18136868476867676 
59,748.82,0.18148857355117798 
60,755.35,0.18265129685401915 
61,761.87,0.18335889279842377 
62,768.4,0.1829258370399475 
63,774.92,0.18477221846580505 
64,781.45,0.183417866230011 
65,787.98,0.1837998503446579 
66,794.51,0.1825043588876724 
67,801.04,0.1823706102371216 
68,807.56,0.18266922235488892 
69,814.09,0.18428805768489837 
70,820.62,0.18451834082603455 
71,827.15,0.18429900765419005 
72,833.68,0.18477113366127015 
73,840.22,0.18557585537433624 
74,846.75,0.18436345398426057 
75,853.28,0.18324529886245727 
76,859.81,0.1841044807434082 
77,866.34,0.18662392258644103 
78,872.88,0.18452059388160705 
79,879.41,0.18253503262996673 
80,885.95,0.1830972707271576 
81,892.48,0.18546253979206084 
82,899.02,0.18300655782222747 
83,905.55,0.18121812522411346 
84,912.09,0.18140771865844726 
85,918.62,0.1828182065486908 
86,925.16,0.18139397501945495 
87,931.7,0.1796930181980133 
88,938.24,0.17849841117858886 
89,944.77,0.17942105770111083 
90,951.31,0.18082246005535127 
91,957.85,0.1803300642967224 
92,964.39,0.18082200825214387 
93,970.93,0.1791859495639801 
94,977.47,0.17845340132713317 
95,984.01,0.17501670360565186 
96,990.55,0.17546527922153474 
97,997.1,0.17508219838142394 
98,1003.64,0.1746900671720505 
99,1010.18,0.1715714979171753 
